Name,Section,URL,Current Price,Old Price,Price Difference,Percent Difference
WD Black 3TB P10 Portable Game Drive for Xbox One - WDBA5G0030BBK-WESN,Electronics,https://www.walmart.com/ip/WD-Black-3TB-P10-Portable-Game-Drive-for-Xbox-One-WDBA5G0030BBK-WESN/453651697,$69.99,$89.99,$20.00,22.22%
"Hommpa TV Stand for TVs up to 65"" with Open Glass Shelves Remote LED Light Gray Black Television Stands Media Console Cabinet Entertainment Center",Electronics,https://www.walmart.com/ip/Hommpa-TV-Stand-for-TVs-up-to-65-with-Open-Glass-Shelves-Remote-LED-Light-Gray-Black-Television-Stands-Media-Console-Cabinet-Entertainment-Center/798970666?athbdg=L1600,$106.89,$174.99,$68.10,38.92%
DVD Players HDMI DVD CD Player for Smart TV Compact DVD Player for Home Small CD Player with Remote,Electronics,https://www.walmart.com/ip/DVD-Players-HDMI-DVD-CD-Player-for-Smart-TV-Compact-DVD-Player-for-Home-Small-CD-Player-with-Remote/1814679066?athbdg=L1700,$29.98,$56.99,$27.01,47.39%
"Walkie Talkie, NXGKET Walkie Talkies for Adults, 22 Channel Rechargeable Two-Way Radio(4 Pack)",Electronics,https://www.walmart.com/ip/Walkie-Talkie-NXGKET-Walkie-Talkies-for-Adults-22-Channel-Rechargeable-Two-Way-Radio-4-Pack/991302835,$59.99,$79.99,$20.00,25.00%
"Hommpa 57'' TV Stands for TVs up to 65"" With LED Lights Television Media Console Cabinet White LED Entertainment Center Gaming TV Unit With Glasss Open Shelf",Electronics,https://www.walmart.com/ip/Hommpa-57-TV-Stands-TVs-65-With-LED-Lights-Television-Media-Console-Cabinet-White-Entertainment-Center-Gaming-Unit-Glasss-Open-Shelf/158023133,$129.99,$179.99,$50.00,27.78%
"Full Motion TV Wall Mount for 37-80 Inch Flat Curved TVs, up to132 lbs",Electronics,https://www.walmart.com/ip/Full-Motion-TV-Wall-Mount-for-37-80-Inch-Flat-Curved-TVs-up-to132-lbs/711611043,$46.99,$89.99,$43.00,47.78%
"DR.J Professional 5G WiFi 300"" DISPLAY Projector Full HD, 4K Native 1080P 9500Lumens Projector, 120"" Projector Screen Included",Electronics,https://www.walmart.com/ip/DR-J-Professional-5G-WiFi-300-DISPLAY-Projector-Full-HD-4K-Native-1080P-9500Lumens-Projector-120-Projector-Screen-Included/869728029,$89.99,$169.99,$80.00,47.06%
XGODY 2.5D Screen 7 inch Truck GPS Navigation for Car GPS Navigator 8GB+256M with Voice Guidance and Speed Camera Warning Auto GPS with Lifetime Free Map Update,Electronics,https://www.walmart.com/ip/XGODY-2-5D-Screen-7-inch-Truck-GPS-Navigation-Car-Navigator-8GB-256M-Voice-Guidance-Speed-Camera-Warning-Auto-Lifetime-Free-Map-Update/1107689169,$61.89,$93.00,$31.11,33.45%
"Restored Apple iPad Mini 2 16GB, Wi-Fi, 7.9in - Silver (ME279LL/A) (Refurbished)",Electronics,https://www.walmart.com/ip/Restored-Apple-iPad-Mini-2-16GB-Wi-Fi-7-9in-Silver-ME279LL-A-Refurbished/321189716,$80.49,$199.00,$118.51,59.55%
"4K Camcorder Vlogging Camera for Youtube Ultra HD 4K 48MP Video Camera with Microphone & Remote Control Wifi Digital Camera 3.0"" IPS Touch Flip Screen IR Night Vision 2 Batteries",Electronics,https://www.walmart.com/ip/4K-Camcorder-Vlogging-Camera-Youtube-Ultra-HD-48MP-Video-Microphone-Remote-Control-Wifi-Digital-3-0-IPS-Touch-Flip-Screen-IR-Night-Vision-2-Batteries/793404795,$109.49,$139.99,$30.50,21.79%
"UHM 2.4G Wireless Gaming Headset for PC/PS4/PS5/ Nintendo Switch,Over Ear Bluetooth 5.0 Gaming Headphones with Noise-Canceling Mic 7.1 Surround Sound, 3.5mm Wired Mode for Xbox Series,Gun Color",Electronics,https://www.walmart.com/ip/UHM-2-4G-Wireless-Gaming-Headset-PC-PS4-PS5-Nintendo-Switch-Over-Ear-Bluetooth-5-0-Headphones-Noise-Canceling-Mic-7-1-Surround-Sound-3-5mm-Wired-Mode/2484168945,$39.99,$69.99,$30.00,42.86%
SanDisk Extreme PRO Portable SSD - 1TB V2,Electronics,https://www.walmart.com/ip/SanDisk-Extreme-PRO-Portable-SSD-1TB-V2/943369202,$119.99,$135.93,$15.94,11.73%
"Apple 7.9-inch iPad Mini 2 Retina, Wi-Fi Only, 32GB, Bundle Comes With: Bluetooth Headset, Tempered Glass, Case, Stylus Pen, Rapid Charger - Space Gray (Certified Used)",Electronics,https://www.walmart.com/ip/Apple-7-9-inch-iPad-Mini-2-Retina-Wi-Fi-Only-32GB-Bundle-Comes-With-Bluetooth-Headset-Tempered-Glass-Case-Stylus-Pen-Rapid-Charger-Space-Gray-Certifi/35075339,$179.00,$199.00,$20.00,10.05%
"Refurbished Apple MacBook Air Plus Limited Bundle: Black Case, Wireless Mouse, and Headset, 11.6-inch, Intel Core i5, Intel HD Graphics 5000, 128GB SSD, 4GB RAM, - 1-Year Warranty",Electronics,https://www.walmart.com/ip/Refurbished-Apple-MacBook-Air-Plus-Limited-Bundle-Black-Case-Wireless-Mouse-Headset-11-6-inch-Intel-Core-i5-HD-Graphics-5000-128GB-SSD-4GB-RAM-1-Year/589401554,$229.00,$259.00,$30.00,11.58%
"Bestier RGB TV Stand for TVs up to 60"" with LED Lights Entertainment Center Grey, Modern, CARB P2 Wood, Steel, Glass",Electronics,https://www.walmart.com/ip/Bestier-RGB-TV-Stand-for-TVs-up-to-60-with-LED-Lights-Entertainment-Center-Grey-Modern-CARB-P2-Wood-Steel-Glass/682417766?athbdg=L1700,$159.99,$199.99,$40.00,20.00%
"VANKYO Leisure 510 HD Movie Projector, Video Projector with 230"" Projection Size, LCD, Support 1080P",Electronics,https://www.walmart.com/ip/VANKYO-Leisure-510-HD-Movie-Projector-Video-Projector-with-230-Projection-Size-LCD-Support-1080P/322630311?athbdg=L1700,$79.99,$99.99,$20.00,20.00%
"Fangor Premium 10"" Dual DVD Players for Car, Ideal Gift for Keeping Kids Quiet and Comfortable on Long Car Trips (DVD Player + Monitor)",Electronics,https://www.walmart.com/ip/Fangor-Premium-10-Dual-DVD-Players-for-Car-Ideal-Gift-for-Keeping-Kids-Quiet-and-Comfortable-on-Long-Car-Trips-DVD-Player-Monitor/901034161?athbdg=L1700,$89.99,$109.99,$20.00,18.18%
"Dell OptiPlex Desktop Computer Intel i5 Processor, 16GB Memory, 2TB HDD, WIFI, 19"" LCD with a T-Wolf TF100 Wireless Keyboard and Mouse - Renewed Windows 10 PC",Electronics,https://www.walmart.com/ip/Dell-OptiPlex-Desktop-Computer-Intel-i5-Processor-16GB-Memory-2TB-HDD-WIFI-19-LCD-T-Wolf-TF100-Wireless-Keyboard-Mouse-Renewed-Windows-10-PC/608316002,$116.50,$138.00,$21.50,15.58%
"Dell Latitude Home & Business Laptop (Intel i7-1165G7 4-Core, 16GB RAM, 1TB PCIe SSD, 15.6"" Full HD (1920x1080), Intel Iris Xe, Wifi, Bluetooth, Webcam, 1xHDMI, Backlit Keyboard, Win 11 Pro)",Electronics,https://www.walmart.com/ip/Dell-Latitude-Home-Business-Laptop-Intel-i7-1165G7-4-Core-16GB-RAM-1TB-PCIe-SSD-15-6-Full-HD-1920x1080-Intel-Iris-Xe-Wifi-Bluetooth-Webcam-1xHDMI-Bac/715475588,$999.99,"$1,569.00",$569.01,36.27%
Restored iPhone 11 128GB Black (Unlocked) (Refurbished),Electronics,https://www.walmart.com/ip/Restored-iPhone-11-128GB-Black-Unlocked-Refurbished/986324407,$315.00,$393.00,$78.00,19.85%
"Renewed Apple iPad (5th Generation) 9.7-inch, Wi-Fi Only, 32GB, Original Box, and Bundle: Case, Bluetooth Headset, Stylus Pen, Tempered Glass, Rapid Charger - Space Gray",Electronics,https://www.walmart.com/ip/Renewed-Apple-iPad-5th-Generation-9-7-inch-Wi-Fi-Only-32GB-Original-Box-Bundle-Case-Bluetooth-Headset-Stylus-Pen-Tempered-Glass-Rapid-Charger-Space-G/653976754,$160.00,$179.99,$19.99,11.11%
Sylvox 55 inch Outdoor TV Partial Sun 1000 Nits 4K LED Waterproof TV Anti Glare Outdoor Smart TV (Deck Series),Electronics,https://www.walmart.com/ip/Sylvox-55-inch-Outdoor-TV-Partial-Sun-1000-Nits-4K-LED-Waterproof-TV-Anti-Glare-Outdoor-Smart-TV-Deck-Series/1926989521?athbdg=L1700,"$1,349.00","$1,499.00",$150.00,10.01%
"Bestier TV Stand for TVs up to 70"" with LED Light Entertainment Center with Glass Shelves Black",Electronics,https://www.walmart.com/ip/Bestier-TV-Stand-for-TVs-up-to-70-with-LED-Light-Entertainment-Center-with-Glass-Shelves-Black/1679248380?athbdg=L1700,$179.99,$259.99,$80.00,30.77%
Ktaxon Modern LED TV Unit Cabinet Stand for TVs up to 80 Inches White,Electronics,https://www.walmart.com/ip/Ktaxon-Modern-LED-TV-Unit-Cabinet-Stand-for-TVs-up-to-80-Inches-White/977576036,$149.99,$246.49,$96.50,39.15%
"Ghost of Tsushima, Sony, Sucker Punch, PlayStation 4",Electronics,https://www.walmart.com/ip/Ghost-of-Tsushima-Sony-Sucker-Punch-PlayStation-4/902309293,$35.00,$39.99,$4.99,12.48%
"3mirrors O2 Sensor Extension Car Cel Fix Check Engine Light Eliminator Adapter Oxygen M18X1.5 45mm 1.77in, 10-Pack",Electronics,https://www.walmart.com/ip/3mirrors-O2-Sensor-Extension-Car-Cel-Fix-Check-Engine-Light-Eliminator-Adapter-Oxygen-M18X1-5-45mm-1-77in-10-Pack/1660301579?athbdg=L1600,$22.99,$25.99,$3.00,11.54%
"DEERC D40 Drone for Kids and Adults, 1080P Camera RC Quadcopter with Headless Mode,One Key Take off/ Landing Features, 2 Batteries, Black",Electronics,https://www.walmart.com/ip/DEERC-D40-Drone-for-Kids-and-Adults-1080P-Camera-RC-Quadcopter-with-Headless-Mode-One-Key-Take-off-Landing-Features-2-Batteries-Black/868607370,$39.99,$49.99,$10.00,20.00%
"Restored Dell Optiplex Desktop Computer 2.8 GHz Core i7 Tower PC, 16GB, 2TB HDD, Windows 10 x64, 19"" Dual Monitor , USB Mouse & Keyboard (Refurbished)",Electronics,https://www.walmart.com/ip/Restored-Dell-Optiplex-Desktop-Computer-2-8-GHz-Core-i7-Tower-PC-16GB-2TB-HDD-Windows-10-x64-19-Dual-Monitor-USB-Mouse-Keyboard-Refurbished/816893133?athbdg=L1600,$180.00,$229.00,$49.00,21.40%
"Fangor 5G WIFI Bluetooth Projector, Native 1080P Full HD Projector, 450ANSI 16000L Movie projector for Outdoor, Video projector with 120” screen, Compatible with TV Stick, PC, Laptop, PS5, iOS/Android",Electronics,https://www.walmart.com/ip/Fangor-5G-WIFI-Bluetooth-Projector-Native-1080P-Full-HD-450ANSI-16000L-Movie-projector-Outdoor-Video-120-screen-Compatible-TV-Stick-PC-Laptop-PS5-iOS/475044397,$129.98,$152.98,$23.00,15.03%
Restored Apple iPhone 11 128GB Green Fully Unlocked (Refurbished),Electronics,https://www.walmart.com/ip/Restored-Apple-iPhone-11-128GB-Green-Fully-Unlocked-Refurbished/719794910?athbdg=L1600,$328.99,$395.00,$66.01,16.71%
"Wisairt Kids Tablet, 7 inch Android 12 Tablet for Kids 2GB+32GB, Parental Control Tablet with Wi-Fi, Bluetooth, Cartoon Silicone Case (Yellow)",Electronics,https://www.walmart.com/ip/Wisairt-Kids-Tablet-7-inch-Android-12-Tablet-for-Kids-2GB-32GB-Parental-Control-Tablet-with-Wi-Fi-Bluetooth-Cartoon-Silicone-Case-Yellow/3774683934,$56.99,$72.99,$16.00,21.92%
"Restored | Apple MacBook Air | 11.6-inch | Intel Core i5 | 8GB RAM | Mac OS | 128GB SSD | Bundle: Black Case, Wireless Mouse, Bluetooth/Wireless Airbuds By Certified 2 Day Express",Electronics,https://www.walmart.com/ip/Restored-Apple-MacBook-Air-11-6-inch-Intel-Core-i5-8GB-RAM-Mac-OS-128GB-SSD-Bundle-Black-Case-Wireless-Mouse-Bluetooth-Wireless-Airbuds-By-Certified-/1113747816,$269.00,$299.00,$30.00,10.03%
"Open Box | Apple iPad Air 2 | 9.7-inch Retina | 64GB | Wi-Fi Only | Bundle: Case, Pre-Installed Tempered Glass, Rapid Charger, Bluetooth/Wireless Airbuds By Certified 2 Day Express",Electronics,https://www.walmart.com/ip/Open-Box-Apple-iPad-Air-2-9-7-inch-Retina-64GB-Wi-Fi-Only-Bundle-Case-Pre-Installed-Tempered-Glass-Rapid-Charger-Bluetooth-Wireless-Airbuds-By-Certif/445574932,$179.00,$199.99,$20.99,10.50%
"Unlocked Cell Phones, Blackview A55 Unlocked Smartphones 6.528"" HD+, 3GB RAM 16GB ROM, 4G Dual SIM T-Mobile Phone, Black",Electronics,https://www.walmart.com/ip/Unlocked-Cell-Phones-Blackview-A55-Unlocked-Smartphones-6-528-HD-3GB-RAM-16GB-ROM-4G-Dual-SIM-T-Mobile-Phone-Black/239428776,$96.99,$109.99,$13.00,11.82%
"Restored Dell Chromebook | Newest OS 2022 | 11.6-inch | Intel Celeron | 4GB RAM 16GB | Bundle: Wireless Mouse, Bluetooth/Wireless Airbuds By Certified 2 Day Express (Refurbished)",Electronics,https://www.walmart.com/ip/Restored-Dell-Chromebook-Newest-OS-2022-11-6-inch-Intel-Celeron-4GB-RAM-16GB-Bundle-Wireless-Mouse-Bluetooth-Wireless-Airbuds-By-Certified-2-Day-Expr/3234062341?athbdg=L1600,$89.00,$99.00,$10.00,10.10%
VEVORbrand Inflatable Movie Screen 20ft Inflatable Projector Screen for outside with 350W Air Blower and Portable Bag for Outdoor Movie Supports Front/Rear Projection,Electronics,https://www.walmart.com/ip/VEVORbrand-Inflatable-Movie-Screen-20ft-Projector-outside-350W-Air-Blower-Portable-Bag-Outdoor-Supports-Front-Rear-Projection/319811652,$124.99,$159.99,$35.00,21.88%
"Dell 3020 Desktop Computer PC, Intel Core i3 Processor, 1TB HDD, 8GB RAM, Windows 10 , DVD, WIFI, 19in Monitor with T-Wolf TF 100 Wireless keyboard and Mouse - Renewed",Electronics,https://www.walmart.com/ip/Dell-3020-Desktop-Computer-PC-Intel-Core-i3-Processor-1TB-HDD-8GB-RAM-Windows-10-DVD-WIFI-19in-Monitor-T-Wolf-TF-100-Wireless-keyboard-Mouse-Renewed/769426981,$122.49,$152.47,$29.98,19.66%
"Restored | Apple MacBook Pro | Intel Core i5 | 13.3-inch | Intel HD Graphics | 500GB HDD 4GB RAM | Bundle: Wireless Mouse, Black Case, Bluetooth/Wireless Airbuds By Certified 2 Day Express",Electronics,https://www.walmart.com/ip/Restored-Apple-MacBook-Pro-Intel-Core-i5-13-3-inch-HD-Graphics-500GB-HDD-4GB-RAM-Bundle-Wireless-Mouse-Black-Case-Bluetooth-Wireless-Airbuds-By-Certi/310974954,$239.00,$269.00,$30.00,11.15%
"Acer 31.5"" 165Hz VA FHD Curved Gaming Monitor FreeSync Premium (AMD Adaptive Sync) 1920 x 1080, DisplayPort Ver 1.2 Input, HDMI v1.4 x2 XZ320Q Pbiiphx",Electronics,https://www.walmart.com/ip/Acer-31-5-165Hz-VA-FHD-Curved-Gaming-Monitor-FreeSync-Premium-AMD-Adaptive-Sync-1920-x-1080-DisplayPort-Ver-1-2-Input-HDMI-v1-4-x2-XZ320Q-Pbiiphx/3717732796?athbdg=L1700,$164.99,$229.99,$65.00,28.26%
"Restored | Apple 9.7-inch iPad | Wi-Fi Only | 32GB | Bundle: Pre-Installed Tempered Glass, Case, Rapid Charger, Bluetooth/Wireless Airbuds By Certified 2 Day Express",Electronics,https://www.walmart.com/ip/Restored-Apple-9-7-inch-iPad-Wi-Fi-Only-32GB-Bundle-Pre-Installed-Tempered-Glass-Case-Rapid-Charger-Bluetooth-Wireless-Airbuds-By-Certified-2-Day-Exp/342087501,$169.00,$189.00,$20.00,10.58%
"Restored | Apple MacBook Pro | 13.3-inch | Intel Core i5 | 4GB RAM | Mac OS | 500GB HDD | Bundle: Black Case, Wireless Mouse, Bluetooth/Wireless Airbuds By Certified 2 Day Express",Electronics,https://www.walmart.com/ip/Restored-Apple-MacBook-Pro-13-3-inch-Intel-Core-i5-4GB-RAM-Mac-OS-500GB-HDD-Bundle-Black-Case-Wireless-Mouse-Bluetooth-Wireless-Airbuds-By-Certified-/1767995977,$219.00,$249.00,$30.00,12.05%
"Kids Headphones for School, Jelly Comb Lightweight Foldable Stereo Bass Kids Headphones with Microphone, Volume Control for Aged 6 or Above",Electronics,https://www.walmart.com/ip/Kids-Headphones-for-School-Jelly-Comb-Lightweight-Foldable-Stereo-Bass-Kids-Headphones-with-Microphone-Volume-Control-for-Aged-6-or-Above/104844187?athbdg=L1600,$14.99,$19.99,$5.00,25.01%
"IPASON Gaming Desktop PC, Amd Ryzen 5 5600G 6 Core 3.9GHz, AMD Radeon Graphics IGPU, 500GB SSD, 16GB(8*2) DDR4 Ram, Windows 11 Home 64-bit",Electronics,https://www.walmart.com/ip/IPASON-Gaming-Desktop-PC-Amd-Ryzen-5-5600G-6-Core-3-9GHz-AMD-Radeon-Graphics-IGPU-500GB-SSD-16GB-8-2-DDR4-Ram-Windows-11-Home-64-bit/375037946?athbdg=L1700,$489.00,$599.00,$110.00,18.36%
"OlarHike US 18 inch Queen Size Air Mattress with Built-in-Pump, Black",Health and Medicine,https://www.walmart.com/ip/OlarHike-US-18-inch-Queen-Size-Air-Mattress-with-Built-in-Pump-Black/1094130120?athbdg=L1600,$53.99,$69.99,$16.00,22.86%
"ALROCKET Air Purifier, with H13 True HEPA Filter, Remove 99.9% Smoke Dust Allergies for 300 SQ.ft",Health and Medicine,https://www.walmart.com/ip/ALROCKET-Air-Purifier-with-H13-True-HEPA-Filter-Remove-99-9-Smoke-Dust-Allergies-for-300-SQ-ft/1786030919?athbdg=L1600,$32.99,$49.99,$17.00,34.01%
PatPat Mosaic Cotton Family Matching Floral Flounce Tank Dresses and Denim Tops,Health and Medicine,https://www.walmart.com/ip/PatPat-Mosaic-Cotton-Family-Matching-Floral-Flounce-Tank-Dresses-and-Denim-Tops/258337015?athbdg=L1600,$13.99,$17.99,$4.00,22.23%
"Neleus Womens Tummy Control High Waist Capri Yoga Leggings with Pocket, Blue+Wine Red+Rose Red, Small",Health and Medicine,https://www.walmart.com/ip/Neleus-Womens-Tummy-Control-High-Waist-Capri-Yoga-Leggings-with-Pocket-Blue-Wine-Red-Rose-Red-Small/570171432?athbdg=L1700,$33.22,$81.00,$47.78,58.99%
"ALROCKET HEPA Air Purifier with Light Extra Large Room (215 Sq. Ft), White",Health and Medicine,https://www.walmart.com/ip/ALROCKET-HEPA-Air-Purifier-with-Light-Extra-Large-Room-215-Sq-Ft-White/840726233?athbdg=L1600,$35.99,$59.99,$24.00,40.01%
"NELEUS Womens 4"" High Waist Athletic Running Shorts for Yoga with Pockets Black+Gray+Purple US S",Health and Medicine,https://www.walmart.com/ip/NELEUS-Womens-4-High-Waist-Athletic-Running-Shorts-for-Yoga-with-Pockets-Black-Gray-Purple-US-S/1867717038?athbdg=L1600,$24.81,$27.88,$3.07,11.01%
COOPLUS Men's Athletic Ankle Socks Mens Cushioned Breathable Low Cut Socks 6 Pairs,Health and Medicine,https://www.walmart.com/ip/COOPLUS-Men-s-Athletic-Ankle-Socks-Mens-Cushioned-Breathable-Low-Cut-Socks-6-Pairs/887032005?athbdg=L1600,$11.88,$23.99,$12.11,50.48%
IMAGE Skincare Ageless total overnight retinol masque 1.7 oz,Health and Medicine,https://www.walmart.com/ip/IMAGE-Skincare-Ageless-total-overnight-retinol-masque-1-7-oz/919209354,$40.00,$75.00,$35.00,46.67%
Maxkare Recumbent Exercise Bike Indoor Cycling Stationary Bike with Adjustable Seat and Resistance Pulse (Seat Height Adjustment by Lever) Max Weight 300 lbs,Health and Medicine,https://www.walmart.com/ip/Maxkare-Recumbent-Exercise-Bike-Indoor-Cycling-Stationary-Adjustable-Seat-Resistance-Pulse-Seat-Height-Adjustment-Lever-Max-Weight-300-lbs/621592176?athbdg=L1700,$169.99,$499.99,$330.00,66.00%
"1inchome 4 Wheel Mobility Scooter for Seniors, Folding Electric Powered Wheelchair Device for Adults, Elderly, Gift for Elderly, Blue",Health and Medicine,https://www.walmart.com/ip/1inchome-4-Wheel-Mobility-Scooter-for-Seniors-Folding-Electric-Powered-Wheelchair-Device-for-Adults-Elderly-Gift-for-Elderly-Blue/1425862806,$599.99,"$1,199.99",$600.00,50.00%
"BOSMILLER Power Lift Recliner Chair Recliners for Elderly with Heat and Massage Recliner Chair for Living Room with Infinite Position and Side Pocket,USB Charge Port,Brown",Health and Medicine,https://www.walmart.com/ip/BOSMILLER-Power-Lift-Recliner-Chair-Recliners-Elderly-Heat-Massage-Living-Room-Infinite-Position-Side-Pocket-USB-Charge-Port-Brown/2087289946,$389.99,$449.98,$59.99,13.33%
Fitbit Versa 2 Health & Fitness Smartwatch - Black/Carbon Aluminum,Health and Medicine,https://www.walmart.com/ip/Fitbit-Versa-2-Health-Fitness-Smartwatch-Black-Carbon-Aluminum/590748121,$119.00,$149.95,$30.95,20.64%
"ifanze Military Smart Watches for Men, Bluetooth Call Receive Dial, 1.32"" IP68 Waterproof Rugged Smartwatch for iPhone/Android, C21 Outdoor Tactical Sports Fitness Tracker with Heart Rate, Black",Health and Medicine,https://www.walmart.com/ip/ifanze-Military-Smart-Watches-Men-Bluetooth-Call-Receive-Dial-1-32-IP68-Waterproof-Rugged-Smartwatch-iPhone-Android-C21-Outdoor-Tactical-Sports-Fitne/454581096,$29.99,$69.99,$40.00,57.15%
Harvest Land Little/Big Girls Glitter Sneakers Slip-on Athletic Tennis Shoes Size 13-5,Health and Medicine,https://www.walmart.com/ip/Harvest-Land-Little-Big-Girls-Glitter-Sneakers-Slip-on-Athletic-Tennis-Shoes-Size-13-5/301195878,$21.20,$26.00,$4.80,18.46%
"32oz Water Bottle with Time Marker & Straw Lid for Gym,Motivational Fitness Sports Water Jug with Removable Strainer,Dishwasher Safe,Leakproof,Safety Lock,No BPA,Blue+purple",Health and Medicine,https://www.walmart.com/ip/32oz-Water-Bottle-Time-Marker-Straw-Lid-Gym-Motivational-Fitness-Sports-Jug-Removable-Strainer-Dishwasher-Safe-Leakproof-Safety-Lock-No-BPA-Blue-purp/205440965?athbdg=L1400,$10.99,$23.99,$13.00,54.19%
"Air Purifier with H13 True HEPA Filter, 1290 sq. ft 4-Stage Air Cleaner for Home Bedroom Allergies Pets Smoke Dust Mold",Health and Medicine,https://www.walmart.com/ip/Air-Purifier-with-H13-True-HEPA-Filter-1290-sq-ft-4-Stage-Air-Cleaner-for-Home-Bedroom-Allergies-Pets-Smoke-Dust-Mold/1134844718,$87.99,$159.99,$72.00,45.00%
"Smart Watch for Android and iPhone, Ifanze GTS5 Fitness Tracker Health Tracker IP68 Waterproof Smartwatch for Women Men,Black",Health and Medicine,https://www.walmart.com/ip/Smart-Watch-for-Android-and-iPhone-Ifanze-GTS5-Fitness-Tracker-Health-Tracker-IP68-Waterproof-Smartwatch-for-Women-Men-Black/297459888,$23.99,$45.99,$22.00,47.84%
"RENPHO HEPA Air Purifier for Home Large Room up to 600 Sq.ft, H13 True HEPA Filter Air Cleaner for Pet Hair, Allergies, 99.97% Smokers, Odors, Dust, Pollen, Odor Eliminators for Bedroom",Health and Medicine,https://www.walmart.com/ip/RENPHO-HEPA-Air-Purifier-Home-Large-Room-600-Sq-ft-H13-True-Filter-Cleaner-Pet-Hair-Allergies-99-97-Smokers-Odors-Dust-Pollen-Odor-Eliminators-Bedroo/960917788,$70.98,$199.99,$129.01,64.51%
Pooboo 4in1 Folding Exercise Bike Indoor Cycling Bike Stationary Magnetic x Bike Gym Workout 300lb,Health and Medicine,https://www.walmart.com/ip/Pooboo-4in1-Folding-Exercise-Bike-Indoor-Cycling-Bike-Stationary-Magnetic-x-Bike-Gym-Workout-300lb/679994389?athbdg=L1700,$142.99,$229.99,$87.00,37.83%
"DR.J Professional Air Purifier for Home Large Room, 1800 sq. ft, H13 True HEPA Filter, 4-Stage Auto Mode 12H Timer",Health and Medicine,https://www.walmart.com/ip/DR-J-Professional-Air-Purifier-for-Home-Large-Room-1800-sq-ft-H13-True-HEPA-Filter-4-Stage-Auto-Mode-12H-Timer/1914106814?athbdg=L1700,$129.99,$189.99,$60.00,31.58%
"Metene AGM-513S Blood Glucose Monitor Kit, 100 Glucometer Papers, 100 Lancets, Blood Sugar Test Kit with Lancing Device and Carrying Bag, No Coding(Model: AGM-513S)",Health and Medicine,https://www.walmart.com/ip/Metene-AGM-513S-Blood-Glucose-Monitor-Kit-100-Glucometer-Papers-Lancets-Sugar-Test-Kit-Lancing-Device-Carrying-Bag-No-Coding-Model-AGM-513S/1204616089,$22.99,$38.99,$16.00,41.04%
OSHINE Scented Candles Gift Set 2 Pack Aromatherapy Candles Made of 100% Natural Soy Wax 5.3 oz for Birthday Gifts Valentine's Day for Women Stress Relief Christmas Mother's day Gift Rose Freesia,Health and Medicine,https://www.walmart.com/ip/OSHINE-Scented-Candles-Gift-Set-2-Pack-Aromatherapy-Made-100-Natural-Soy-Wax-5-3-oz-Birthday-Gifts-Valentine-s-Day-Women-Stress-Relief-Christmas-Moth/962652591,$7.99,$19.99,$12.00,60.03%
